hour,month,Beijing,EastInnerMongolia,Gansu,Hebei,Heilongjiang,Henan,Jilin,Liaoning,Ningxia,Qinghai,Shaanxi,Shandong,Shanxi,Tianjin,WestInnerMongolia,Xinjiang
447,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
448,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
449,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
450,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
451,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
452,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
453,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
454,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
455,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
456,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
457,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
458,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
459,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
460,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
461,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
462,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
463,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
464,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
465,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
466,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
467,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
468,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
469,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
470,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
471,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
472,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
473,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
474,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
475,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
476,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
477,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
478,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
479,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
480,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
481,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
482,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
483,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
484,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
485,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
486,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
487,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
488,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
489,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
490,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
491,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
492,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
493,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
494,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
495,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
496,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
497,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
498,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
499,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
500,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
501,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
502,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
503,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
504,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
505,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
506,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
507,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
508,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
509,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
510,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
511,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
512,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
513,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
514,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
515,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
516,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
517,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
518,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
519,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
520,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
521,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
522,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
523,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
524,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
525,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
526,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
527,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
528,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
529,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
530,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
531,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
532,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
533,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
534,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
535,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
536,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
537,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
538,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
539,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
540,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
541,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
542,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
543,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
544,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
545,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
546,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
547,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
548,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
549,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
550,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
551,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
552,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
553,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
554,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
555,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
556,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
557,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
558,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
559,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
560,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
561,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
562,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
563,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
564,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
565,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
566,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
567,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
568,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
569,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
570,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
571,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
572,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
573,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
574,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
575,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
576,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
577,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
578,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
579,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
580,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
581,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
582,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
583,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
584,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
585,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
586,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
587,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
588,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
589,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
590,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
591,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
592,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
593,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
594,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
595,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
596,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
597,1,2.8,1.453333333,2.553333333,2.46,1.826666667,3.033333333,2.02,2.306666667,2.513333333,2.513333333,2.813333333,2.96,2.666666667,2.773333333,2.266666667,2.326666667
